chunk_size,ratio,arm,policy,compute,rep,touches,bytes_touched,wall_ns,absent_handled,evictions,infeasible,prefetches,pager_bytes_fetched,io_read_bytes_delta,dedup_resident,dedup_fetching,pin_broken,rc
134217728,0.5,E,layer_order_declared,400000,3,80,10737418240,4632184585,46,71,0,33,10603200512,10603200512,25,101,0,0
134217728,0.75,C,lru,0,1,80,10737418240,5274023917,80,68,0,0,10737418240,10737418240,79,183,0,0
134217728,0.75,C,lru,0,2,80,10737418240,5750086142,80,68,0,0,10737418240,10737418240,79,141,0,0
134217728,0.75,C,lru,0,3,80,10737418240,5005395616,80,68,0,0,10737418240,10737418240,79,187,0,0
134217728,0.75,D,layer_order_learned,0,1,80,10737418240,2633588970,41,29,0,0,5502926848,5502926848,40,79,0,0
134217728,0.75,D,layer_order_learned,0,2,80,10737418240,2746037713,41,29,0,0,5502926848,5502926848,41,84,0,0
134217728,0.75,D,layer_order_learned,0,3,80,10737418240,2691007893,41,29,0,0,5502926848,5502926848,40,93,0,0
134217728,0.75,D,layer_order_declared,0,1,80,10737418240,2230130234,32,20,0,0,4294967296,4294967296,31,75,0,0
134217728,0.75,D,layer_order_declared,0,2,80,10737418240,3041683703,32,20,0,0,4294967296,4294967296,32,64,0,0
134217728,0.75,D,layer_order_declared,0,3,80,10737418240,2792606263,32,20,0,0,4294967296,4294967296,32,62,0,0
134217728,0.75,E,layer_order_learned,0,1,80,10737418240,2697559133,35,34,0,11,6174015488,6174015488,41,71,0,0
134217728,0.75,E,layer_order_learned,0,2,80,10737418240,3192366779,36,41,0,17,7113539584,7113539584,49,68,0,0
134217728,0.75,E,layer_order_learned,0,3,80,10737418240,2761055900,35,34,0,11,6174015488,6174015488,42,60,0,0
134217728,0.75,E,layer_order_declared,0,1,80,10737418240,2053865699,21,29,0,20,5502926848,5502926848,25,55,0,0
134217728,0.75,E,layer_order_declared,0,2,80,10737418240,2223103639,22,30,0,20,5637144576,5637144576,25,43,0,0
134217728,0.75,E,layer_order_declared,0,3,80,10737418240,2746202700,22,30,0,20,5637144576,5637144576,25,56,0,0
134217728,0.75,C,lru,400000,1,80,10737418240,6922105235,80,68,0,0,10737418240,10737418240,80,80,0,0
134217728,0.75,C,lru,400000,2,80,10737418240,6156997151,80,68,0,0,10737418240,10737418240,80,101,0,0
134217728,0.75,C,lru,400000,3,80,10737418240,5812810172,80,68,0,0,10737418240,10737418240,79,110,0,0
134217728,0.75,D,layer_order_learned,400000,1,80,10737418240,4138915639,49,37,0,0,6576668672,6576668672,45,61,0,0
134217728,0.75,D,layer_order_learned,400000,2,80,10737418240,4211462678,52,40,0,0,6979321856,6979321856,46,90,0,0
134217728,0.75,D,layer_order_learned,400000,3,80,10737418240,3465107350,41,29,0,0,5502926848,5502926848,41,65,0,0
134217728,0.75,D,layer_order_declared,400000,1,80,10737418240,3818170916,48,36,0,0,6442450944,6442450944,26,91,0,0
134217728,0.75,D,layer_order_declared,400000,2,80,10737418240,4235965956,52,40,0,0,6979321856,6979321856,26,97,0,0
134217728,0.75,D,layer_order_declared,400000,3,80,10737418240,3832086433,48,36,0,0,6442450944,6442450944,28,90,0,0
134217728,0.75,E,layer_order_learned,400000,1,80,10737418240,3591120782,36,40,0,16,6979321856,6979321856,39,48,0,0
134217728,0.75,E,layer_order_learned,400000,2,80,10737418240,4172562841,32,33,0,13,6039797760,6039797760,38,39,0,0
134217728,0.75,E,layer_order_learned,400000,3,80,10737418240,4296563135,35,34,0,11,6174015488,6174015488,38,58,0,0
134217728,0.75,E,layer_order_declared,400000,1,80,10737418240,3431850942,29,37,0,20,6576668672,6576668672,19,50,0,0
134217728,0.75,E,layer_order_declared,400000,2,80,10737418240,3317830407,26,34,0,20,6174015488,6174015488,20,42,0,0
134217728,0.75,E,layer_order_declared,400000,3,80,10737418240,3376945301,26,34,0,20,6174015488,6174015488,16,58,0,0
